0.6869397,0.58419335,0.6554106,0.34428585,0.6411781,1.0
0.20709968,0.57436293,0.2578497,0.52813,0.59935313,1.0
0.56403923,0.9208903,0.6287407,0.3412646,0.12359905,1.0
0.16038084,0.1239413,0.9408302,0.30677068,0.49612653,1.0
0.035543084,0.9484038,0.9701503,0.9831859,0.13026762,1.0
0.23401594,0.49428308,0.8501366,0.2545727,0.28422076,1.0
0.79701126,0.024605453,0.53020656,0.65132827,0.9050054,1.0
0.10892111,0.57692045,0.07377726,0.12132561,0.78849083,1.0
0.12407136,0.40039033,0.30417407,0.9307759,0.41464418,1.0
0.05211824,0.16270375,0.9363916,0.034337997,0.9920354,1.0
0.06597936,0.92437303,0.7587361,0.8378365,0.2651955,1.0
0.52511436,0.70029026,0.021563351,0.8394332,0.8866518,1.0
0.15408647,0.6000573,0.11208385,0.7081495,0.740444,1.0
0.15859455,0.84722185,0.94966155,0.57977855,0.081861496,1.0
0.6494235,0.3460648,0.62040406,0.5340264,0.6616909,1.0
0.007724464,0.8857464,0.6769554,0.71725625,0.518817,1.0
0.2796265,0.73701423,0.46324092,0.8597636,0.8557731,1.0
0.42143375,0.8766932,0.7620324,0.7426288,0.19056284,1.0
0.8537976,0.3463679,0.5420007,0.95877254,0.81656075,1.0
0.95966023,0.2685126,0.7612255,0.2716502,0.38714123,1.0
0.2475695,0.7637257,0.025066495,0.21700525,0.77723175,1.0
0.07657641,0.93383723,0.23111165,0.4217,0.16959089,1.0
0.11994684,0.71099377,0.13186061,0.17353219,0.01838994,1.0
0.4214509,0.7754746,0.03334683,0.34481913,0.46863395,1.0
0.3531866,0.7812647,0.4911263,0.9454823,0.12677336,1.0
0.19445437,0.25996536,0.25997818,0.996272,0.75436044,1.0
0.5803238,0.7919317,0.83926165,0.23565334,0.5825347,1.0
0.3085004,0.7282001,0.915046,0.40747833,0.66960156,1.0
0.2330246,0.43787473,0.46415967,0.3196501,0.61204076,1.0
0.8377136,0.69349223,0.95512706,0.013386607,0.23642772,1.0
0.23323756,0.40744835,0.7241417,0.9146442,0.77701646,1.0
0.03219652,0.5896517,0.9319108,0.77463686,0.8593416,1.0
0.510171,0.37873942,0.40530366,0.060598075,0.13694358,1.0
0.8868335,0.27134752,0.32113087,0.7199073,0.8272392,1.0
0.8878139,0.8706793,0.39202112,0.9477262,0.9905999,1.0
0.9066452,0.85159445,0.18981451,0.23894513,0.117283225,1.0
0.4678902,0.37255293,0.16123575,0.94093114,0.78374785,1.0
0.015088201,0.87864506,0.046951473,0.4222269,0.11453271,1.0
0.7596233,0.5310796,0.6756188,0.41155404,0.30829352,1.0
0.23316139,0.92107415,0.9160124,0.19816446,0.92541385,1.0
0.27709556,0.97202414,0.93412673,0.4165898,0.10196751,1.0
0.29982483,0.49345195,0.669615,0.5046383,0.5351514,1.0
0.87160814,0.15087467,0.65959245,0.210603,0.48039073,1.0
0.89746135,0.51191664,0.69323844,0.13153291,0.29906982,1.0
0.25227028,0.7548125,0.03410566,0.7042106,0.5121378,1.0
0.5424548,0.062286794,0.55196667,0.55901426,0.21580142,1.0
0.063216746,0.4422536,0.29362428,0.28975344,0.30256194,1.0
0.046682775,0.7045954,0.27895725,0.24606961,0.9515242,1.0
0.71102124,0.9801869,0.7849656,0.85239255,0.31399876,1.0
0.19209856,0.095766485,0.1912452,0.43158114,0.7889906,1.0
0.5233397,0.55980355,0.15785068,0.40751922,0.960353,1.0
0.4749475,0.86929697,0.034713864,0.015244544,0.4619578,1.0
0.20683938,0.10464102,0.99127084,0.52729815,0.5492239,1.0
0.31284213,0.09593797,0.8461638,0.9258481,0.87602025,1.0
0.9461965,0.87912464,0.11014897,0.92377037,0.99132,1.0
0.73034126,0.8074657,0.77449256,0.93164283,0.6961256,1.0
0.7758405,0.07464999,0.13469064,0.97178864,0.46973342,1.0
0.86552984,0.8362093,0.99710953,0.40342766,0.17154527,1.0
0.03580469,0.05235845,0.12443364,0.40642124,0.25712258,1.0
0.35920227,0.15203148,0.8865011,0.12058854,0.0012518167,1.0
0.8599202,0.7826803,0.18071866,0.6303195,0.4055897,1.0
0.58353657,0.99601734,0.8551228,0.9764362,0.37211877,1.0
0.5417754,0.8732988,0.83088636,0.11824298,0.037033856,1.0
0.7749057,0.5620598,0.57831675,0.057110965,0.7514393,1.0
0.35511923,0.9875801,0.54102254,0.43975908,0.6038651,1.0
0.37775826,0.40562266,0.8317964,0.40690726,0.299627,1.0
0.95023596,0.6207431,0.19157779,0.85868925,0.9099478,1.0
0.8304343,0.980461,0.057458937,0.80370265,0.900327,1.0
0.789955,0.3947965,0.364187,0.6529362,0.95470965,1.0
0.8069855,0.14752936,0.3485465,0.13130873,0.2930917,1.0
0.5476363,0.19382691,0.62749714,0.78549933,0.10614234,1.0
0.5926104,0.011041999,0.9829272,0.26623398,0.25016242,1.0
0.60953265,0.32584846,0.1968956,0.12398088,0.1567604,1.0
0.07185614,0.4714362,0.57739383,0.063598335,0.42056012,1.0
0.75660765,0.8754281,0.3854661,0.88409156,0.120490015,1.0
0.06971294,0.77158946,0.030906916,0.54096943,0.07028723,1.0
0.4635387,0.41860574,0.9625852,0.28244007,0.6652815,1.0
0.9378214,0.15640044,0.097123206,0.44065106,0.016451538,1.0
0.36211938,0.03061521,0.26628935,0.6747283,0.48881185,1.0
0.6952318,0.74146414,0.4106756,0.6033222,0.59580547,1.0
0.94650406,0.35677826,0.7048694,0.04988718,0.96789086,1.0
0.24723357,0.85974014,0.15224308,0.04236269,0.0266307,1.0
0.7187298,0.4909681,0.1899119,0.6116054,0.15759158,1.0
0.38376063,0.6346272,0.47384727,0.24085939,0.36457402,1.0
0.48437577,0.57334787,0.21376121,0.9045906,0.23991966,1.0
0.3531223,0.65542495,0.3044682,0.6189059,0.26961184,1.0
0.98720807,0.019948423,0.75107855,0.82598984,0.0088799,1.0
0.5686618,0.07198763,0.58868945,0.14682144,0.5664202,1.0
0.71047497,0.8813113,0.33475232,0.3261785,0.030498862,1.0
0.08594549,0.42926538,0.057526886,0.40374553,0.9517611,1.0
0.38827366,0.78001744,0.61239713,0.36702812,0.03711182,1.0
0.12643945,0.32096833,0.43669415,0.6193695,0.79455715,1.0
0.32496893,0.8070399,0.8105678,0.3056699,0.24813181,1.0
0.26618856,0.8736675,0.25912076,0.687993,0.13939291,1.0
0.8953626,0.5126651,0.6238133,0.69672686,0.87855905,1.0
0.76414907,0.026364744,0.1443578,0.024867237,0.2205826,1.0
0.8243062,0.11588752,0.04498595,0.2924044,0.6681751,1.0
0.39485717,0.3362757,0.18512827,0.72500515,0.7515865,1.0
0.49550378,0.53485495,0.17192972,0.7758421,0.8486872,1.0
0.7711867,0.226677,0.83082044,0.515309,0.12936586,1.0
0.75054324,0.2836309,0.34518462,0.37707913,0.432319,1.0
0.9135288,0.8152973,0.59004986,0.7599368,0.4328761,1.0
